1013.32,25.58,54.92,2019:10:19:2:46,1571420760
1013.30,25.57,54.95,2019:10:19:2:47,1571420820
1013.36,25.58,54.71,2019:10:19:2:48,1571420880
1013.36,25.58,54.90,2019:10:19:2:49,1571420940
1013.36,25.58,54.94,2019:10:19:2:50,1571421000
1013.32,25.58,54.77,2019:10:19:2:51,1571421060
1013.30,25.57,55.00,2019:10:19:2:52,1571421120
1013.33,25.58,54.84,2019:10:19:2:53,1571421180
1013.35,25.60,54.71,2019:10:19:2:54,1571421240
1013.28,25.57,54.99,2019:10:19:2:55,1571421300
1013.20,25.57,54.74,2019:10:19:2:56,1571421360
1013.31,25.57,54.64,2019:10:19:2:57,1571421420
1013.22,25.58,54.64,2019:10:19:2:58,1571421480
1013.20,25.57,54.86,2019:10:19:2:59,1571421540
1013.13,25.57,54.70,2019:10:19:3:0,1571421600
1013.20,25.56,54.94,2019:10:19:3:1,1571421660
1013.17,25.54,55.11,2019:10:19:3:2,1571421720
1013.14,25.54,55.15,2019:10:19:3:3,1571421780
1013.15,25.56,54.78,2019:10:19:3:4,1571421840
1013.17,25.55,54.82,2019:10:19:3:5,1571421900
1013.21,25.55,55.11,2019:10:19:3:6,1571421960
1013.22,25.55,54.71,2019:10:19:3:7,1571422020
1013.18,25.56,54.84,2019:10:19:3:8,1571422080
1013.25,25.57,54.92,2019:10:19:3:9,1571422140
1013.27,25.55,54.90,2019:10:19:3:10,1571422200
1013.23,25.54,54.88,2019:10:19:3:11,1571422260
1013.28,25.54,55.05,2019:10:19:3:12,1571422320
1013.26,25.54,54.84,2019:10:19:3:13,1571422380
1013.23,25.54,54.88,2019:10:19:3:14,1571422440
1013.26,25.54,54.85,2019:10:19:3:15,1571422500
1013.29,25.54,54.73,2019:10:19:3:16,1571422560
1013.27,25.55,54.67,2019:10:19:3:17,1571422620
1013.25,25.52,54.94,2019:10:19:3:18,1571422680
1013.27,25.51,55.06,2019:10:19:3:19,1571422740
1013.26,25.54,54.76,2019:10:19:3:20,1571422800
1013.22,25.52,54.84,2019:10:19:3:21,1571422860
1013.27,25.53,54.89,2019:10:19:3:22,1571422920
1013.25,25.52,54.55,2019:10:19:3:23,1571422980
1013.19,25.52,54.98,2019:10:19:3:24,1571423040
1013.23,25.51,55.09,2019:10:19:3:25,1571423100
1013.18,25.53,54.68,2019:10:19:3:26,1571423160
1013.18,25.53,54.64,2019:10:19:3:27,1571423220
1013.14,25.54,54.89,2019:10:19:3:28,1571423280
1013.13,25.53,54.68,2019:10:19:3:29,1571423340
1013.11,25.53,54.79,2019:10:19:3:30,1571423400
1013.12,25.53,54.76,2019:10:19:3:31,1571423460
1013.13,25.51,54.97,2019:10:19:3:32,1571423520
1013.05,25.52,54.83,2019:10:19:3:33,1571423580
1013.06,25.52,54.77,2019:10:19:3:34,1571423640
1013.12,25.52,54.89,2019:10:19:3:35,1571423700
1013.11,25.48,55.10,2019:10:19:3:36,1571423760
1013.08,25.50,54.98,2019:10:19:3:37,1571423820
1013.09,25.51,54.88,2019:10:19:3:38,1571423880
1013.11,25.52,54.67,2019:10:19:3:39,1571423940
1013.11,25.53,54.83,2019:10:19:3:40,1571424000
1013.10,25.49,54.97,2019:10:19:3:41,1571424060
1013.23,25.52,54.70,2019:10:19:3:42,1571424120
1013.16,25.48,54.97,2019:10:19:3:43,1571424180
1013.12,25.49,54.65,2019:10:19:3:44,1571424240
1013.13,25.50,54.75,2019:10:19:3:45,1571424300
1013.15,25.49,54.80,2019:10:19:3:46,1571424360
1013.16,25.48,55.08,2019:10:19:3:47,1571424420
1013.12,25.49,55.04,2019:10:19:3:48,1571424480
1013.09,25.51,54.95,2019:10:19:3:49,1571424540
1013.14,25.48,55.07,2019:10:19:3:50,1571424600
1013.06,25.49,55.00,2019:10:19:3:51,1571424660
1013.09,25.49,54.70,2019:10:19:3:52,1571424720
1013.13,25.50,54.89,2019:10:19:3:53,1571424780
1013.12,25.49,55.01,2019:10:19:3:54,1571424840
1013.10,25.48,54.88,2019:10:19:3:55,1571424900
1013.15,25.49,54.86,2019:10:19:3:56,1571424960
1013.12,25.49,54.94,2019:10:19:3:57,1571425020
1013.10,25.49,54.66,2019:10:19:3:58,1571425080
1013.18,25.49,54.70,2019:10:19:3:59,1571425140
1013.12,25.49,54.59,2019:10:19:4:0,1571425200
1013.21,25.48,54.93,2019:10:19:4:1,1571425260
1013.14,25.48,54.80,2019:10:19:4:2,1571425320
1013.19,25.50,54.80,2019:10:19:4:3,1571425380
1013.18,25.49,54.84,2019:10:19:4:4,1571425440
1013.18,25.49,55.07,2019:10:19:4:5,1571425500
1013.26,25.49,54.84,2019:10:19:4:6,1571425560
1013.20,25.50,55.00,2019:10:19:4:7,1571425620
1013.17,25.49,54.98,2019:10:19:4:8,1571425680
1013.16,25.48,55.06,2019:10:19:4:9,1571425740
1013.20,25.51,54.62,2019:10:19:4:10,1571425800
1013.23,25.49,55.06,2019:10:19:4:11,1571425860
1013.23,25.49,55.09,2019:10:19:4:12,1571425920
1013.16,25.51,55.02,2019:10:19:4:13,1571425980
1013.13,25.51,54.72,2019:10:19:4:14,1571426040
1013.08,25.50,55.07,2019:10:19:4:15,1571426100
1013.06,25.51,54.89,2019:10:19:4:16,1571426160
1013.10,25.49,55.00,2019:10:19:4:17,1571426220
1013.05,25.48,55.11,2019:10:19:4:18,1571426280
1013.03,25.47,55.13,2019:10:19:4:19,1571426340
1013.04,25.48,55.01,2019:10:19:4:20,1571426400
1013.05,25.48,55.02,2019:10:19:4:21,1571426460
1013.08,25.48,55.07,2019:10:19:4:22,1571426520
1013.16,25.50,54.95,2019:10:19:4:23,1571426581
1013.14,25.48,54.97,2019:10:19:4:24,1571426640
1013.13,25.46,55.12,2019:10:19:4:25,1571426700
1013.20,25.49,54.91,2019:10:19:4:26,1571426760
1013.11,25.48,54.91,2019:10:19:4:27,1571426820
1013.11,25.48,55.03,2019:10:19:4:28,1571426880
1013.09,25.47,55.11,2019:10:19:4:29,1571426940
1013.08,25.47,54.98,2019:10:19:4:30,1571427000
1013.08,25.47,54.96,2019:10:19:4:31,1571427060
1013.07,25.48,54.96,2019:10:19:4:32,1571427120
1013.11,25.47,55.10,2019:10:19:4:33,1571427180
1013.09,25.45,55.07,2019:10:19:4:34,1571427240
1013.10,25.48,54.99,2019:10:19:4:35,1571427300
1013.16,25.46,55.21,2019:10:19:4:36,1571427360
1013.12,25.46,55.18,2019:10:19:4:37,1571427420
1013.11,25.45,55.07,2019:10:19:4:38,1571427480
1013.15,25.47,54.90,2019:10:19:4:39,1571427540
1013.21,25.44,54.80,2019:10:19:4:40,1571427600
1013.14,25.47,54.91,2019:10:19:4:41,1571427660
1013.14,25.45,54.93,2019:10:19:4:42,1571427720
1013.14,25.47,54.94,2019:10:19:4:43,1571427780
1013.18,25.46,55.03,2019:10:19:4:44,1571427840
1013.07,25.46,54.94,2019:10:19:4:45,1571427900
1013.09,25.47,55.02,2019:10:19:4:46,1571427960
1013.11,25.45,55.10,2019:10:19:4:47,1571428020
1013.09,25.47,54.97,2019:10:19:4:48,1571428080
1013.13,25.46,55.15,2019:10:19:4:49,1571428140
1013.18,25.46,55.25,2019:10:19:4:50,1571428200
1013.19,25.46,55.14,2019:10:19:4:51,1571428260
1013.11,25.45,55.02,2019:10:19:4:52,1571428320
1013.18,25.46,55.12,2019:10:19:4:53,1571428380
1013.21,25.46,55.05,2019:10:19:4:54,1571428440
1013.19,25.46,55.13,2019:10:19:4:55,1571428500
1013.24,25.46,55.10,2019:10:19:4:56,1571428560
1013.21,25.46,55.22,2019:10:19:4:57,1571428620
1013.18,25.46,55.28,2019:10:19:4:58,1571428680
1013.19,25.46,55.21,2019:10:19:4:59,1571428740
1013.24,25.48,55.08,2019:10:19:5:0,1571428800
1013.23,25.47,54.97,2019:10:19:5:1,1571428860
1013.21,25.46,55.18,2019:10:19:5:2,1571428920
1013.21,25.46,55.07,2019:10:19:5:3,1571428980
1013.18,25.46,55.25,2019:10:19:5:4,1571429040
1013.28,25.45,55.24,2019:10:19:5:5,1571429100
1013.14,25.47,55.09,2019:10:19:5:6,1571429160
1013.21,25.46,55.33,2019:10:19:5:7,1571429220
1013.21,25.46,55.18,2019:10:19:5:8,1571429280
1013.23,25.47,55.03,2019:10:19:5:9,1571429340
1013.19,25.46,55.18,2019:10:19:5:10,1571429400
1013.23,25.49,54.73,2019:10:19:5:11,1571429460
1013.22,25.48,54.93,2019:10:19:5:12,1571429520
1013.19,25.47,55.02,2019:10:19:5:13,1571429580
1013.21,25.48,54.98,2019:10:19:5:14,1571429640
1013.23,25.45,55.13,2019:10:19:5:15,1571429700
1013.25,25.45,55.20,2019:10:19:5:16,1571429760
1013.24,25.46,55.01,2019:10:19:5:17,1571429820
1013.28,25.45,55.13,2019:10:19:5:18,1571429880
1013.27,25.45,55.11,2019:10:19:5:19,1571429940
1013.35,25.46,55.03,2019:10:19:5:20,1571430000
1013.29,25.46,54.94,2019:10:19:5:21,1571430060
1013.24,25.46,55.00,2019:10:19:5:22,1571430120
1013.27,25.45,54.96,2019:10:19:5:23,1571430180
1013.35,25.42,55.15,2019:10:19:5:24,1571430240
1013.31,25.44,55.21,2019:10:19:5:25,1571430300
1013.33,25.45,54.96,2019:10:19:5:26,1571430360
1013.42,25.45,54.92,2019:10:19:5:27,1571430420
1013.47,25.45,55.04,2019:10:19:5:28,1571430480
1013.45,25.45,55.01,2019:10:19:5:29,1571430540
1013.42,25.45,54.95,2019:10:19:5:30,1571430600
